0.000000000000000000e+00
6.395376473665237427e-02
3.382746279239654541e-01
8.999063968658447266e-01
1.774576425552368164e+00
2.949674129486083984e+00
4.396589756011962891e+00
6.085191249847412109e+00
7.985369205474853516e+00
1.008258914947509766e+01
1.236305999755859375e+01
1.483459758758544922e+01
1.750493049621582031e+01
2.039045333862304688e+01
2.350437545776367188e+01
2.685641098022460938e+01
3.045121955871582031e+01
3.430611038208007812e+01
3.839699172973632812e+01
4.272840118408203125e+01
4.726953887939453125e+01
5.203886413574218750e+01
5.705815887451171875e+01
6.230708312988281250e+01
6.779408264160156250e+01
7.350035858154296875e+01
7.937553405761718750e+01
8.545632171630859375e+01
9.169794464111328125e+01
9.809208679199218750e+01
1.046239089965820312e+02
1.113121109008789062e+02
1.181206817626953125e+02
1.250424270629882812e+02
1.319492187500000000e+02
1.388827209472656250e+02
1.457947082519531250e+02
1.526756439208984375e+02
1.595236511230468750e+02
1.663507537841796875e+02
1.731594085693359375e+02
1.799638061523437500e+02
1.867053680419921875e+02
1.934061584472656250e+02
2.000656280517578125e+02
2.066816253662109375e+02
2.131678009033203125e+02
2.195144653320312500e+02
2.257003021240234375e+02
2.317131805419921875e+02
2.374888153076171875e+02
2.430134887695312500e+02
2.483086700439453125e+02
2.533538055419921875e+02
2.581921691894531250e+02
2.627634887695312500e+02
2.670701293945312500e+02
2.710802917480468750e+02
2.747691345214843750e+02
2.781768798828125000e+02
2.812375183105468750e+02
2.840398864746093750e+02
2.865717163085937500e+02
2.888925170898437500e+02
2.909468994140625000e+02
2.927579040527343750e+02
2.943156738281250000e+02
2.956422119140625000e+02
2.967397155761718750e+02
2.975778503417968750e+02
2.982323303222656250e+02
2.986459655761718750e+02
2.989155273437500000e+02
2.990549316406250000e+02
2.990351257324218750e+02
2.988770751953125000e+02
2.985672912597656250e+02
2.981542053222656250e+02
2.975899047851562500e+02
2.969667968750000000e+02
2.962532348632812500e+02
2.954066772460937500e+02
2.944271850585937500e+02
2.933241577148437500e+02
2.921346130371093750e+02
2.908656311035156250e+02
2.895185241699218750e+02
2.881243286132812500e+02
2.866552734375000000e+02
2.851208190917968750e+02
2.835270690917968750e+02
2.819115905761718750e+02
2.802789001464843750e+02
2.786125488281250000e+02
2.769020996093750000e+02
2.751680908203125000e+02
2.733975830078125000e+02
2.716015014648437500e+02
2.698124084472656250e+02
2.680009460449218750e+02
